ch_idx: 0
test accuracy: 0.24
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.15
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.24
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.12
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.2
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.18
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.23
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.18
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.21
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.17
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.23
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.24
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.2
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.09
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.21
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.19
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.24
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.2
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.28
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.17
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.21
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.24
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.18
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.15
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.24
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.22
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.21
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.22
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.21
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.14
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.21
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.22
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.27
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.13
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.19
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.18
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.15
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.29
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.15
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.19
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.23
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.21
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.18
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.25
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.12
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.19
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.16
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.17
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.24
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
-----------------------------------------------
ch_idx: 21
train accuracy: 0.18
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.19
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.18
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.22
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.12
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.17
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.14
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.17
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.23
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.2
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.2
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.21
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.15
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.25
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.14
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.24
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.17
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.2
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.22
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.22
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.12
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.17
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.14
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.3
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.16
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.1
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.18
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.09
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.19
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.17
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.17
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.2
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.23
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.13
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.31
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.25
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.18
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.16
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.23
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.18
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.12
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.3
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.17
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.24
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.19
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.14
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.18
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.17
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.25
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.13
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.2
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.17
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.29
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.18
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.26
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.15
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.23
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
-----------------------------------------------
ch_idx: 22
train accuracy: 0.21
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.25
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.32
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.23
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.13
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.25
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.22
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.19
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.22
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.29
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.15
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.24
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.15
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.15
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.19
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.2
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.2
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.22
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.12
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.22
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.19
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.19
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.18
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.23
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.17
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.27
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.17
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.3
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.26
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.2
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.23
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.19
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.22
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.15
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.18
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.15
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.19
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.17
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.18
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.2
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.24
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.24
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.13
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.18
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.22
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.19
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.13
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.23
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.14
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.2
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.19
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.26
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
-----------------------------------------------
ch_idx: 23
train accuracy: 0.18
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.23
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.18
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.2
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.19
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.15
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.17
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.17
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.15
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.25
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.21
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.19
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.22
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.2
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.13
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.25
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.19
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.23
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.15
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.23
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.14
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.21
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.15
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.19
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.17
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.2
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.13
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.18
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.18
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.14
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.11
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.17
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.13
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.23
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.22
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.23
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.17
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.17
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.14
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.25
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.21
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.22
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.17
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.2
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.16
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.19
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.19
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.23
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.19
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.22
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
train accuracy: 0.2
train_loss: tensor(nan, device='cuda:0')
train_loss/datalen tensor(nan, device='cuda:0')
test accuracy: 0.3
test_loss: tensor(nan, device='cuda:0')
test_loss/datalen tensor(nan, device='cuda:0')
